time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
1991-08-18T15:33:18.810Z,0.066,123.2,177.3,5,mb,,,,1.1,us,usp0004vje,2014-11-07T00:49:06.671Z,"54 km SSE of Gorontalo, Indonesia",earthquake,,9.4,,13,reviewed,us,us
1991-08-18T10:47:40.590Z,1.495,122.636,46,4.6,mb,,,,1.5,us,usp0004vj0,2014-11-07T00:49:06.607Z,"116 km NNW of Gorontalo, Indonesia",earthquake,,,,4,reviewed,us,us
1991-08-18T05:45:12.540Z,-4.092,127.052,256.6,5,mb,,,,1,us,usp0004vht,2014-11-07T00:49:06.591Z,"133 km WSW of Ambon, Indonesia",earthquake,,8.8,,17,reviewed,us,us
1991-08-17T12:56:10.240Z,-6.323,130.279,160.7,5,mb,,,,1.3,us,usp0004vgf,2014-11-07T00:49:06.371Z,"284 km WSW of Tual, Indonesia",earthquake,,13.9,,5,reviewed,us,us
1991-08-17T11:08:46.880Z,2.251,127.323,114.2,4.9,mb,,,,0.5,us,usp0004vgc,2014-11-07T00:49:06.312Z,"95 km NW of Tobelo, Indonesia",earthquake,,26.1,,4,reviewed,us,us
1991-08-16T09:29:46.650Z,-2.455,140.539,33,5.2,mb,,,,1.4,us,usp0004veg,2014-11-07T00:49:06.103Z,"18 km NNW of Abepura, Indonesia",earthquake,,,,7,reviewed,us,us
1991-08-16T08:59:58.830Z,-1.911,128.76,33,4.8,mb,,,,1.1,us,usp0004vef,2014-11-07T00:49:06.102Z,"158 km N of Amahai, Indonesia",earthquake,,,,5,reviewed,us,us
1991-08-15T20:54:56.040Z,0.935,125.952,42.7,5.1,mb,,,,1.2,us,usp0004vdk,2014-11-07T00:49:05.991Z,"122 km ESE of Tondano, Indonesia",earthquake,,15.7,,13,reviewed,us,us
1991-08-14T21:38:07.280Z,-6.918,124.677,579.8,4.5,mb,,,,0.8,us,usp0004vc0,2014-11-07T00:49:05.396Z,"196 km NNW of Maubara, Timor Leste",earthquake,,19.1,,2,reviewed,us,us
1991-08-14T17:43:07.470Z,3.159,127.949,123.9,5.3,mw,,,,1,us,usp0004vbs,2016-11-09T23:14:59.204Z,"158 km N of Tobelo, Indonesia",earthquake,,,,,reviewed,us,hrv
1991-08-14T04:49:24.350Z,2.261,126.701,33,4.6,mb,,,,1.4,us,usp0004vb1,2014-11-07T00:49:05.076Z,"157 km WNW of Tobelo, Indonesia",earthquake,,,,3,reviewed,us,us
1991-08-14T02:21:24.050Z,-10.909,124.295,61.1,4.9,mb,,,,1.3,us,usp0004vax,2014-11-07T00:49:05.064Z,"Timor region, Indonesia",earthquake,,11.5,,7,reviewed,us,us
1991-08-13T20:41:22.320Z,-3.096,130.406,33,4.8,ms,,,,1.1,us,usp0004van,2014-11-07T00:49:05.026Z,"167 km E of Amahai, Indonesia",earthquake,,,,1,reviewed,us,us
1991-08-13T20:14:13.710Z,-3.061,130.412,25.9,5.2,mw,,,,1.2,us,usp0004vam,2022-04-28T19:05:17.490Z,"168 km E of Amahai, Indonesia",earthquake,,8.5,,,reviewed,us,hrv
1991-08-13T01:38:24.420Z,-9.049,123.57,68.3,4.8,mb,,,,1.2,us,usp0004v9m,2014-11-07T00:49:04.918Z,"64 km NNW of Naisano Dua, Indonesia",earthquake,,43,,4,reviewed,us,us
1991-08-12T03:48:37.590Z,-9.694,125.378,33,4.2,mb,,,,1.1,us,usp0004v8j,2014-11-07T00:49:04.791Z,"44 km SSE of Suai, Timor Leste",earthquake,,,,1,reviewed,us,us
1991-08-11T14:43:54.280Z,-3.141,130.32,33,5.9,mw,,,,1.2,us,usp0004v82,2022-04-28T19:05:14.042Z,"157 km E of Amahai, Indonesia",earthquake,,,,,reviewed,us,hrv
1991-08-11T04:45:00.170Z,-9.544,117.713,33,4.1,mb,,,,1.5,us,usp0004v7g,2014-11-07T00:49:04.689Z,"120 km SSE of Sumbawa Besar, Indonesia",earthquake,,,,2,reviewed,us,us
1991-08-10T23:19:27.890Z,-2.449,140.165,33,4.6,mb,,,,0.6,us,usp0004v77,2014-11-07T00:49:04.659Z,"54 km WNW of Abepura, Indonesia",earthquake,,,,6,reviewed,us,us
1991-08-09T23:31:55.290Z,-3.079,129.783,21.4,5.1,mb,,,,1.2,us,usp0004v64,2014-11-07T00:49:04.568Z,"100 km ENE of Amahai, Indonesia",earthquake,,,,17,reviewed,us,us
1991-08-09T20:57:44.500Z,3.258,126.492,33,4.4,mb,,,,0.8,us,usp0004v5y,2014-11-07T00:49:04.509Z,"238 km NW of Tobelo, Indonesia",earthquake,,,,6,reviewed,us,us
1991-08-09T20:35:54.700Z,-2.031,138.91,33,4.5,mb,,,,0.6,us,usp0004v5w,2014-11-07T00:49:04.506Z,"201 km WNW of Abepura, Indonesia",earthquake,,,,3,reviewed,us,us
1991-08-09T06:28:03.250Z,1.409,122.706,37.3,5.3,mw,,,,1,us,usp0004v4u,2022-04-28T19:05:05.650Z,"104 km NNW of Gorontalo, Indonesia",earthquake,,,,,reviewed,us,hrv
1991-08-08T22:08:30.520Z,1.331,122.643,33,5.1,mw,,,,1,us,usp0004v4j,2022-04-28T19:05:04.484Z,"99 km NNW of Gorontalo, Indonesia",earthquake,,,,,reviewed,us,hrv
1991-08-08T17:01:50.930Z,1.497,122.715,33,4.7,mb,,,,1,us,usp0004v4c,2014-11-07T00:49:04.202Z,"112 km NNW of Gorontalo, Indonesia",earthquake,,,,6,reviewed,us,us
1991-08-08T13:57:36.340Z,1.187,122.491,18.9,4.9,mb,,,,1.1,us,usp0004v41,2014-11-07T00:49:04.096Z,"95 km NW of Gorontalo, Indonesia",earthquake,,9.5,,12,reviewed,us,us
1991-08-08T04:00:01.420Z,1.294,122.663,45.2,5.4,ms,,,,1.4,us,usp0004v3n,2022-04-28T19:04:57.762Z,"94 km NNW of Gorontalo, Indonesia",earthquake,,,,8,reviewed,us,us
1991-08-08T02:09:44.710Z,0.972,122.631,12.4,6.7,mwb,,,,1.5,us,usp0004v3k,2022-04-28T19:04:51.180Z,"67 km NW of Gorontalo, Indonesia",earthquake,,3.6,,,reviewed,us,us
1991-08-07T23:00:26.300Z,-10.144,113.468,33,5,mb,,,,0.6,us,usp0004v3g,2014-11-07T00:49:03.958Z,"206 km S of Kencong, Indonesia",earthquake,,,,8,reviewed,us,us
1991-08-07T20:33:03.060Z,3.526,95.221,33,4.3,mb,,,,1.2,us,usp0004v3e,2014-11-07T00:49:03.952Z,"121 km SW of Meulaboh, Indonesia",earthquake,,,,3,reviewed,us,us
1991-08-07T13:35:53.230Z,-9.527,125.264,99.7,5,mb,,,,1,us,usp0004v36,2014-11-07T00:49:03.922Z,"23 km S of Suai, Timor Leste",earthquake,,14.4,,6,reviewed,us,us
1991-08-07T04:54:49.830Z,-4.555,134.016,23.5,5.3,mw,,,,1.5,us,usp0004v2s,2022-04-28T19:04:40.446Z,"183 km NE of Tual, Indonesia",earthquake,,,,,reviewed,us,hrv
1991-08-07T01:49:46.900Z,3.208,97.204,59,4.8,mb,,,,1.2,us,usp0004v2n,2014-11-07T00:49:03.819Z,"120 km NNW of Singkil, Indonesia",earthquake,,17.6,,14,reviewed,us,us
1991-08-07T01:41:34.380Z,-4.896,133.936,33,4.4,mb,,,,1.2,us,usp0004v2k,2014-11-07T00:49:03.814Z,"154 km ENE of Tual, Indonesia",earthquake,,,,1,reviewed,us,us
1991-08-06T23:15:54.790Z,3.71,95.451,59.8,4.3,mb,,,,1.1,us,usp0004v2e,2014-11-07T00:49:03.789Z,"89 km WSW of Meulaboh, Indonesia",earthquake,,27.1,,6,reviewed,us,us
1991-08-06T20:26:29.640Z,-10.613,117.574,82.6,4.6,mb,,,,0.9,us,usp0004v2b,2014-11-07T00:49:03.771Z,"235 km S of Sumbawa Besar, Indonesia",earthquake,,15.2,,8,reviewed,us,us
1991-08-06T02:55:47.950Z,3.999,95.479,33,4.7,mb,,,,0.8,us,usp0004v1f,2014-11-07T00:49:03.495Z,"73 km WSW of Meulaboh, Indonesia",earthquake,,,,12,reviewed,us,us
1991-08-06T02:17:31.600Z,3.827,95.374,18.1,5.9,mwb,,,,0.9,us,usp0004v1e,2022-04-28T19:04:36.949Z,"90 km WSW of Meulaboh, Indonesia",earthquake,,,,,reviewed,us,us
1991-08-05T10:42:32.200Z,1.546,127.453,141.8,5.4,mb,,,,1,us,usp0004v0v,2022-04-28T19:04:35.846Z,"65 km WSW of Tobelo, Indonesia",earthquake,,6.4,,39,reviewed,us,us
1991-08-04T14:15:37.480Z,-3.601,126.142,33.5,5.1,mb,,,,1.2,us,usp0004uzr,2014-11-07T00:49:02.914Z,"227 km W of Ambon, Indonesia",earthquake,,12.3,,12,reviewed,us,us
1991-08-03T23:19:52.120Z,-1.9,99.476,33,4.6,mb,,,,0.7,us,usp0004uz0,2014-11-07T00:49:02.744Z,"143 km SW of Padang, Indonesia",earthquake,,,,4,reviewed,us,us
1991-08-03T23:18:17.170Z,-2.219,121.92,33,4.7,mb,,,,0.8,us,usp0004uyz,2014-11-07T00:49:02.742Z,"158 km SE of Poso, Indonesia",earthquake,,,,4,reviewed,us,us
1991-08-03T18:47:01.880Z,-10.622,121.344,33,4.3,mb,,,,1.5,us,usp0004uyk,2014-11-07T00:49:02.681Z,"159 km SE of Waingapu, Indonesia",earthquake,,,,2,reviewed,us,us
1991-08-03T05:32:40.380Z,5.871,127.115,152.7,4.5,mb,,,,0.7,us,usp0004uxx,2014-11-07T00:49:02.490Z,"117 km ESE of Pondaguitan, Philippines",earthquake,,10.7,,10,reviewed,us,us
1991-08-02T16:39:14.490Z,-7.946,127.758,149.6,4.6,mb,,,,1.3,us,usp0004ux3,2014-11-07T00:49:02.140Z,"105 km NE of Lospalos, Timor Leste",earthquake,,39.3,,2,reviewed,us,us
1991-08-02T13:02:24.760Z,-8.928,118.219,169.4,4.3,mb,,,,1,us,usp0004uwz,2014-11-07T00:49:02.106Z,"50 km SSW of Dompu, Indonesia",earthquake,,20.6,,4,reviewed,us,us
1991-08-02T12:03:11.250Z,-3.057,139.414,33,4.6,mb,,,,1.3,us,usp0004uwy,2014-11-07T00:49:02.101Z,"144 km WSW of Abepura, Indonesia",earthquake,,,,2,reviewed,us,us
1991-08-01T12:17:13.560Z,-9.628,124.386,33,4.7,mb,,,,0.9,us,usp0004uvr,2014-11-07T00:49:01.500Z,"22 km SSW of Kefamenanu, Indonesia",earthquake,,,,2,reviewed,us,us
1991-07-31T17:34:47.320Z,-8.056,128.32,165.7,3.5,mb,,,,1.2,us,usp0004uue,2014-11-07T00:48:59.544Z,"154 km ENE of Lospalos, Timor Leste",earthquake,,42.1,,1,reviewed,us,us
1991-07-31T12:32:44.040Z,-9.17,112.118,113.8,4.4,mb,,,,0.3,us,usp0004uu6,2014-11-07T00:48:59.521Z,"118 km S of Ngunut, Indonesia",earthquake,,14.2,,2,reviewed,us,us
1991-07-29T22:43:16.710Z,-3.931,130.988,33,4.2,mb,,,,0.1,us,usp0004ush,2014-11-07T00:48:59.347Z,"238 km ESE of Amahai, Indonesia",earthquake,,,,2,reviewed,us,us
1991-07-29T17:39:58.940Z,-9.875,111.738,33,4.3,mb,,,,1.6,us,usp0004us9,2014-11-07T00:48:59.318Z,"195 km S of Boyolangu, Indonesia",earthquake,,,,3,reviewed,us,us
1991-07-29T01:50:08.620Z,-2.958,129.415,33,5.2,mb,,,,1.2,us,usp0004ur7,2014-11-07T00:48:59.222Z,"69 km NE of Amahai, Indonesia",earthquake,,,,13,reviewed,us,us
1991-07-28T15:57:06.080Z,-8.189,119.631,188.2,4.9,mb,,,,0.5,us,usp0004uqu,2014-11-07T00:48:59.188Z,"44 km NW of Labuan Bajo, Indonesia",earthquake,,48.4,,3,reviewed,us,us
1991-07-28T11:12:07.250Z,0.989,120.591,615.6,5.4,mw,,,,1.1,us,usp0004uqm,2016-11-09T23:05:37.240Z,"224 km NNE of Palu, Indonesia",earthquake,,,,,reviewed,us,hrv
1991-07-28T08:45:19.950Z,-10.264,124.576,52.5,4.6,mb,,,,0.8,us,usp0004uqf,2014-11-07T00:48:59.104Z,"54 km SE of Soe, Indonesia",earthquake,,29.3,,1,reviewed,us,us
1991-07-27T01:45:48.320Z,-5.69,131.036,76.7,4.2,mb,,,,1.1,us,usp0004up6,2014-11-07T00:48:58.854Z,"190 km W of Tual, Indonesia",earthquake,,18.1,,2,reviewed,us,us
1991-07-26T16:27:26.160Z,-2.098,128.228,33,4.9,mb,,,,1.1,us,usp0004unw,2014-11-07T00:48:58.835Z,"157 km NNW of Amahai, Indonesia",earthquake,,,,6,reviewed,us,us
1991-07-26T15:04:07.940Z,-2.09,128.055,26.5,5.2,mb,,,,1.2,us,usp0004unr,2014-11-07T00:48:58.822Z,"168 km NW of Amahai, Indonesia",earthquake,,,,21,reviewed,us,us
1991-07-26T05:13:55.270Z,-9.885,124.181,33,4,mb,,,,1.2,us,usp0004un8,2014-11-07T00:48:58.780Z,"11 km WSW of Soe, Indonesia",earthquake,,,,1,reviewed,us,us
1991-07-25T12:25:00.460Z,-5.763,130.758,33,5.2,mb,,,,0.9,us,usp0004umh,2014-11-07T00:48:58.684Z,"221 km W of Tual, Indonesia",earthquake,,,,18,reviewed,us,us
1991-07-24T11:59:50.310Z,-7.248,129.559,114.2,4.6,mb,,,,1.8,us,usp0004ukd,2014-11-07T00:48:57.769Z,"Kepulauan Babar, Indonesia",earthquake,,58.4,,1,reviewed,us,us
1991-07-23T21:16:32.100Z,-6.122,130.227,108.8,5.8,mwb,,,,0.9,us,usp0004uj7,2016-11-09T23:03:15.408Z,"284 km W of Tual, Indonesia",earthquake,,,,,reviewed,us,us
1991-07-23T13:25:47.320Z,3.775,95.932,46.8,5.6,mwb,,,,0.9,us,usp0004uhj,2022-04-28T19:07:59.889Z,"46 km SSW of Meulaboh, Indonesia",earthquake,,,,,reviewed,us,us
1991-07-23T11:22:10.090Z,5.826,125.983,146.5,5.6,mw,,,,1.1,us,usp0004uhc,2022-04-28T19:07:58.493Z,"38 km ESE of Mangili, Philippines",earthquake,,,,,reviewed,us,hrv
1991-07-22T00:47:46.050Z,3.291,122.532,566.3,5,mb,,,,1.1,us,usp0004ufc,2014-11-07T00:48:56.420Z,"Celebes Sea",earthquake,,19.5,,6,reviewed,us,us
1991-07-21T22:59:09.610Z,3.008,128.434,34.4,5.8,mw,,,,1,us,usp0004uf9,2022-04-28T19:07:55.696Z,"149 km NNE of Tobelo, Indonesia",earthquake,,,,,reviewed,us,hrv
1991-07-21T16:11:35.530Z,-4.573,133.438,33,4.6,mb,,,,0.8,us,usp0004ueu,2014-11-07T00:48:56.351Z,"139 km NNE of Tual, Indonesia",earthquake,,,,1,reviewed,us,us
1991-07-21T14:28:20.370Z,-5.217,102.645,42.1,5.1,mb,,,,1,us,usp0004uep,2014-11-07T00:48:56.268Z,"147 km SSW of Pagar Alam, Indonesia",earthquake,,,,18,reviewed,us,us
1991-07-21T12:33:44.310Z,-5.186,102.753,97.8,4.9,mb,,,,0.8,us,usp0004uem,2014-11-07T00:48:56.256Z,"139 km SSW of Pagar Alam, Indonesia",earthquake,,14.4,,8,reviewed,us,us
1991-07-20T20:59:09.030Z,-7.149,129.827,109.4,4.4,mb,,,,1.2,us,usp0004ue2,2014-11-07T00:48:56.214Z,"Kepulauan Babar, Indonesia",earthquake,,20,,3,reviewed,us,us
1991-07-20T19:58:38.450Z,1.889,123.266,33,4.8,mb,,,,0.5,us,usp0004ue0,2014-11-07T00:48:56.211Z,"151 km N of Gorontalo, Indonesia",earthquake,,,,4,reviewed,us,us
1991-07-20T12:20:10.350Z,-9.802,124.596,33,4.2,mb,,,,1.6,us,usp0004udj,2014-11-07T00:48:56.176Z,"34 km E of Soe, Indonesia",earthquake,,,,1,reviewed,us,us
1991-07-20T11:45:34.190Z,-0.43,122.937,117.1,4.7,mb,,,,1.5,us,usp0004udg,2014-11-07T00:48:56.134Z,"60 km NNE of Luwuk, Indonesia",earthquake,,10.6,,9,reviewed,us,us
1991-07-19T23:07:53.790Z,0.948,123.708,28.2,4.6,mb,,,,1.1,us,usp0004ucu,2014-11-07T00:48:56.067Z,"84 km ENE of Gorontalo, Indonesia",earthquake,,,,5,reviewed,us,us
1991-07-19T19:49:00.380Z,-0.485,119.928,37.5,4.4,mb,,,,1.4,us,usp0004ucm,2014-11-07T00:48:56.042Z,"47 km N of Palu, Indonesia",earthquake,,18.5,,5,reviewed,us,us
1991-07-19T11:02:16.570Z,2.914,126.259,56.3,5,mb,,,,1.5,us,usp0004uc6,2014-11-07T00:48:55.998Z,"212 km NE of Laikit, Laikit II (Dimembe), Indonesia",earthquake,,19.1,,4,reviewed,us,us
1991-07-18T16:56:27.010Z,0.071,123.321,213.7,4.6,mb,,,,1.3,us,usp0004uax,2014-11-07T00:48:55.871Z,"59 km SSE of Gorontalo, Indonesia",earthquake,,23.9,,7,reviewed,us,us
1991-07-18T09:15:24.070Z,-8.2,121.775,33.9,4.9,ms,,,,1.2,us,usp0004uag,2014-11-07T00:48:55.673Z,"66 km NW of Maumere, Indonesia",earthquake,,,,1,reviewed,us,us
1991-07-18T08:34:37.270Z,-3.402,103.983,180.7,4.7,mb,,,,0.7,us,usp0004uad,2014-11-07T00:48:55.668Z,"27 km W of Prabumulih, Indonesia",earthquake,,17.8,,7,reviewed,us,us
1991-07-18T04:54:46.990Z,-8.122,121.76,32.1,5.8,mw,,,,1.2,us,usp0004ua7,2022-04-28T19:07:48.952Z,"74 km NW of Maumere, Indonesia",earthquake,,,,,reviewed,us,hrv
1991-07-15T06:48:20.100Z,4.727,127.195,103.7,5.1,mb,,,,1.1,us,usp0004u6t,2014-11-07T00:48:55.192Z,"206 km ESE of Sarangani, Philippines",earthquake,,12.6,,12,reviewed,us,us
1991-07-15T01:25:14.660Z,0.205,125.108,68.9,4.9,mb,,,,1.2,us,usp0004u6g,2014-11-07T00:48:55.174Z,"123 km S of Tondano, Indonesia",earthquake,,11.2,,9,reviewed,us,us
1991-07-14T08:53:02.030Z,-8.406,124.422,33,4.7,mb,,,,1.6,us,usp0004u5j,2014-11-07T00:48:55.021Z,"87 km N of Pante Makasar, Timor Leste",earthquake,,,,5,reviewed,us,us
1991-07-14T01:32:18.070Z,-7.484,129.267,33,4.9,mb,,,,1.5,us,usp0004u51,2014-11-07T00:48:54.972Z,"275 km ENE of Lospalos, Timor Leste",earthquake,,,,5,reviewed,us,us
1991-07-13T11:07:45.830Z,-8.06,124.783,48.9,4.8,mb,,,,1.2,us,usp0004u3u,2014-11-07T00:48:54.803Z,"76 km NW of Maubara, Timor Leste",earthquake,,15,,11,reviewed,us,us
1991-07-13T08:31:12.840Z,-5.667,141.268,33,4,mb,,,,1.4,us,usp0004u3h,2014-11-07T00:48:54.785Z,"50 km N of Kiunga, Papua New Guinea",earthquake,,,,3,reviewed,us,us
1991-07-11T01:12:37.830Z,1.142,122.63,33,5,mb,,,,1.4,us,usp0004u00,2014-11-07T00:48:53.596Z,"82 km NW of Gorontalo, Indonesia",earthquake,,,,8,reviewed,us,us
1991-07-11T00:55:28.830Z,1.15,122.586,39.3,4.7,mb,,,,1.4,us,usp0004tzz,2014-11-07T00:48:53.591Z,"86 km NW of Gorontalo, Indonesia",earthquake,,,,6,reviewed,us,us
1991-07-10T19:20:37.810Z,-6.531,103.708,39,4.4,mb,,,,0.6,us,usp0004tzm,2014-11-07T00:48:53.548Z,"210 km SW of Bandar Lampung, Indonesia",earthquake,,,,5,reviewed,us,us
1991-07-10T14:07:31.980Z,-6.221,104.72,81,4.5,mb,,,,1.2,us,usp0004tz9,2014-11-07T00:48:53.527Z,"106 km SW of Bandar Lampung, Indonesia",earthquake,,21.6,,5,reviewed,us,us
1991-07-10T06:53:05.100Z,-0.687,119.946,48.5,5,mb,,,,1,us,usp0004tyu,2020-08-29T00:53:15.454Z,"25 km NNE of Palu, Indonesia",earthquake,,,,17,reviewed,us,us
1991-07-09T15:49:38.680Z,-8.339,124.333,50.1,5.2,mb,,,,1,us,usp0004ty0,2014-11-07T00:48:53.359Z,"95 km N of Pante Makasar, Timor Leste",earthquake,,,,15,reviewed,us,us
1991-07-09T15:49:07.740Z,-10.523,124.01,57.3,3.8,mb,,,,0.6,us,usp0004txz,2014-11-07T00:48:53.356Z,"58 km SE of Kupang, Indonesia",earthquake,,13.4,,2,reviewed,us,us
1991-07-09T12:19:34.750Z,-7.143,129.632,145,4.3,mb,,,,1,us,usp0004txt,2014-11-07T00:48:53.322Z,"Kepulauan Babar, Indonesia",earthquake,,20.6,,3,reviewed,us,us
1991-07-09T08:18:45.560Z,-10.513,123.699,81.5,4.7,mb,,,,1,us,usp0004txh,2014-11-07T00:48:53.298Z,"39 km SSE of Kupang, Indonesia",earthquake,,9,,8,reviewed,us,us
1991-07-09T06:13:20.940Z,-6.204,130.01,128,4.9,mb,,,,0.9,us,usp0004txc,2014-11-07T00:48:53.252Z,"Banda Sea",earthquake,,12.7,,9,reviewed,us,us
1991-07-09T01:54:02.820Z,-8.617,124.16,165.5,4.1,mb,,,,0.6,us,usp0004tx7,2014-11-07T00:48:53.211Z,"69 km NNW of Pante Makasar, Timor Leste",earthquake,,14.3,,2,reviewed,us,us
1991-07-08T15:55:20.460Z,-6.24,132.732,33,4.3,mb,,,,0.8,us,usp0004twq,2014-11-07T00:48:53.131Z,"67 km S of Tual, Indonesia",earthquake,,,,2,reviewed,us,us
1991-07-08T08:59:50.060Z,-9.069,124.893,33,4.6,mb,,,,1.2,us,usp0004tw7,2014-11-07T00:48:53.096Z,"4 km N of Atambua, Indonesia",earthquake,,,,2,reviewed,us,us
1991-07-07T18:09:08.790Z,-8.03,124.865,16.7,4.7,mb,,,,1.2,us,usp0004tvt,2014-11-07T00:48:53.067Z,"74 km NNW of Maubara, Timor Leste",earthquake,,,,11,reviewed,us,us
1991-07-07T16:26:20.640Z,-5.987,130.943,80,4.9,mb,,,,1.1,us,usp0004tvq,2014-11-07T00:48:53.013Z,"204 km W of Tual, Indonesia",earthquake,,,,9,reviewed,us,us
1991-07-07T00:58:17.540Z,5.433,125.942,117.7,5,mb,,,,1.2,us,usp0004tuy,2014-11-07T00:48:52.929Z,"53 km E of Sarangani, Philippines",earthquake,,,,36,reviewed,us,us
1991-07-06T15:08:25.380Z,2.534,126.623,95.6,5.5,mb,,,,1.3,us,usp0004tug,2022-04-28T19:07:27.457Z,"178 km WNW of Tobelo, Indonesia",earthquake,,,,49,reviewed,us,us
1991-07-06T11:10:19.530Z,-7.236,122.354,550,5.3,mb,,,,1,us,usp0004tua,2014-11-07T00:48:52.752Z,"153 km N of Maumere, Indonesia",earthquake,,9.9,,9,reviewed,us,us
1991-07-06T00:16:40.820Z,-7.269,129.242,170.1,5.3,mb,,,,1.7,us,usp0004tu1,2014-11-07T00:48:52.732Z,"283 km ENE of Lospalos, Timor Leste",earthquake,,53.7,,2,reviewed,us,us
1991-07-05T17:07:04.050Z,-7.954,124.716,29.6,5.3,mb,,,,1.1,us,usp0004ttr,2022-04-28T19:07:24.410Z,"90 km NW of Maubara, Timor Leste",earthquake,,,,21,reviewed,us,us
1991-07-05T11:21:56.550Z,-8.339,124.797,33,4.6,mb,,,,1,us,usp0004ttm,2014-11-07T00:48:52.635Z,"54 km NW of Maubara, Timor Leste",earthquake,,,,2,reviewed,us,us
1991-07-05T10:09:56.890Z,-8.27,124.495,33,4,mb,,,,0.7,us,usp0004ttg,2014-11-07T00:48:52.567Z,"86 km WNW of Maubara, Timor Leste",earthquake,,,,2,reviewed,us,us
1991-07-05T04:40:12.100Z,-9.965,114.608,33,4.9,mb,,,,1.1,us,usp0004ttc,2014-11-07T00:48:52.441Z,"143 km SSW of Jimbaran, Indonesia",earthquake,,,,3,reviewed,us,us
1991-07-05T04:30:52.550Z,-9.585,114.673,53.7,6.1,mw,,,,1.1,us,usp0004ttb,2022-04-28T19:07:07.254Z,"102 km SSW of Jimbaran, Indonesia",earthquake,,9.7,,,reviewed,us,hrv
1991-07-05T03:47:46.810Z,-3.775,135.864,37.2,5.6,mw,,,,1.4,us,usp0004tta,2022-04-28T19:07:02.283Z,"61 km SE of Nabire, Indonesia",earthquake,,,,,reviewed,us,hrv
1991-07-04T23:27:42.640Z,-8.222,124.473,33,4.3,mb,,,,0.9,us,usp0004tt4,2014-11-07T00:48:52.196Z,"91 km WNW of Maubara, Timor Leste",earthquake,,,,3,reviewed,us,us
1991-07-04T14:32:04.440Z,-8.132,124.606,33,4.8,mb,,,,1,us,usp0004tsq,2014-11-07T00:48:52.118Z,"84 km NW of Maubara, Timor Leste",earthquake,,,,8,reviewed,us,us
1991-07-04T14:24:50.540Z,-8.265,124.394,33,4.3,mb,,,,0.7,us,usp0004tsp,2014-11-07T00:48:52.114Z,"97 km WNW of Maubara, Timor Leste",earthquake,,,,3,reviewed,us,us
1991-07-04T14:11:43.550Z,-11.347,125.985,33,4.7,mb,,,,1.5,us,usp0004tsn,2014-11-07T00:48:52.112Z,"238 km SSE of Suai, Timor Leste",earthquake,,,,4,reviewed,us,us
1991-07-04T13:56:06.680Z,-8.119,124.726,19.3,5.3,mb,,,,1.3,us,usp0004tsm,2022-04-28T19:06:56.888Z,"75 km NW of Maubara, Timor Leste",earthquake,,,,30,reviewed,us,us
1991-07-04T12:31:02.100Z,-8.125,124.8,33,4.9,mb,,,,0.9,us,usp0004tsj,2014-11-07T00:48:52.080Z,"70 km NW of Maubara, Timor Leste",earthquake,,,,5,reviewed,us,us
1991-07-04T12:30:06.280Z,-8.142,124.627,67.9,5.3,ms,,,,1.3,us,usp0004tsh,2014-11-07T00:48:52.068Z,"82 km NW of Maubara, Timor Leste",earthquake,,19.4,,1,reviewed,us,us
1991-07-04T11:43:10.490Z,-8.099,124.681,28.8,6.9,mwb,,,,1.1,us,usp0004tse,2022-04-28T19:06:51.316Z,"81 km NW of Maubara, Timor Leste",earthquake,,1.5,,,reviewed,us,us
1991-07-04T07:08:31.900Z,-8.146,124.689,29.1,5.7,mw,,,,1.2,us,usp0004ts3,2022-04-28T19:06:48.384Z,"76 km NW of Maubara, Timor Leste",earthquake,,,,,reviewed,us,hrv
1991-07-04T06:54:16.180Z,-8.439,111.021,114.2,5.3,mb,,,,1.3,us,usp0004ts2,2022-04-28T19:06:42.470Z,"62 km S of Jatiroto, Indonesia",earthquake,,5.8,,36,reviewed,us,us
1991-07-04T02:42:34.790Z,-0.041,123.821,133.2,4.6,mb,,,,1.1,us,usp0004trt,2014-11-07T00:48:51.598Z,"105 km SE of Gorontalo, Indonesia",earthquake,,10.3,,5,reviewed,us,us
1991-07-03T15:52:05.050Z,-7.001,125.979,509.1,4.4,mb,,,,1,us,usp0004tr6,2014-11-07T00:48:51.480Z,"167 km N of Manatutu, Timor Leste",earthquake,,29.5,,2,reviewed,us,us
1991-07-02T05:14:30.190Z,-1.068,99.843,53.8,6.4,mwb,,,,1.2,us,usp0004tp6,2022-04-28T19:06:18.539Z,"58 km WSW of Padang, Indonesia",earthquake,,,,,reviewed,us,us
1991-07-01T07:01:11.750Z,-10.372,124.02,23.5,5.1,mb,,,,1.3,us,usp0004tn1,2014-11-07T00:48:49.689Z,"50 km ESE of Kupang, Indonesia",earthquake,,,,14,reviewed,us,us
1991-06-30T22:59:09.200Z,-2.66,138.837,33,5,mb,,,,1,us,usp0004tmj,2014-11-07T00:48:47.975Z,"199 km W of Abepura, Indonesia",earthquake,,,,6,reviewed,us,us
1991-06-29T20:50:42.120Z,-0.272,122.794,169.7,4.2,mb,,,,0.3,us,usp0004tjm,2014-11-07T00:48:47.811Z,"75 km N of Luwuk, Indonesia",earthquake,,14.6,,3,reviewed,us,us
